provider_num,rpt_rec_num,fy_begin,fy_end,total_revenue,medicare_revenue,medicaid_revenue,other_revenue,medicare_pct,medicaid_pct,other_pct,medicare_days,medicaid_days,other_days,total_days,data_quality
440200,782379,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
490002,782398,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
520062,782401,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
140258,782431,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
153030,782432,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
230046,782437,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
230055,782438,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
423027,782466,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
453029,782488,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
453040,782489,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
453053,782490,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
100107,782522,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
140300,782538,12/01/2020,11/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
230239,782557,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
500052,782682,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
010095,782693,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
141308,782743,05/01/2021,04/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
150045,782746,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
150146,782747,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
160057,782748,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
161308,782749,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
170017,782750,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
170187,782751,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
170196,782752,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
170197,782753,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
173033,782756,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
220062,782760,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
250042,782766,02/01/2021,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
250072,782767,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
260062,782770,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
330102,782785,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
380020,782830,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
390256,782834,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
420043,782840,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
443028,782846,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
513026,782891,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
020017,782902,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
150086,782921,11/01/2020,12/31/2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
190208,782932,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
240040,782943,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521305,783056,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
013029,783060,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
020012,783062,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
100252,783092,05/01/2021,04/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
160069,783104,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
230144,783117,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
250081,783121,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
250136,783122,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
260219,783124,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
280127,783125,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
301305,783128,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
393039,783156,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
393040,783157,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
423026,783159,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
423028,783160,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
443027,783161,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
110201,783218,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
160008,783224,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
160089,783225,05/01/2021,04/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
161319,783226,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
170120,783227,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
230216,783231,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
240069,783233,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
460052,783310,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
500119,783317,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
140116,783348,09/01/2021,08/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
240043,783360,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241355,783364,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
263031,783378,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
330074,783417,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
330100,783418,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
330111,783420,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334046,783461,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334052,783462,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
420018,783489,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
103028,783570,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
113030,783571,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
203025,783594,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
330163,783639,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360179,783669,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
443035,783714,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
443036,783715,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
100137,783797,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
161316,783813,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
170013,783814,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
170103,783815,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
261315,783847,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334063,783904,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
440020,783937,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
013030,783977,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
100051,783996,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
193031,784072,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
260052,784081,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
263028,784083,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
320059,784097,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
420082,784164,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
430083,784165,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
490141,784201,05/01/2021,04/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
170109,784244,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
170200,784245,08/01/2021,07/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
193078,784253,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334020,784303,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
113033,784440,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
281349,784460,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334004,784490,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334012,784491,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334013,784492,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
410012,784560,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
443034,784562,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
100046,784618,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
170068,784640,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
173026,784649,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334001,784701,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334053,784702,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
370202,784736,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
440161,784792,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
451365,784800,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
080004,784822,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
240187,784845,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
310096,784859,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
334003,784865,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
400006,784929,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
520034,784945,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
520116,784947,09/01/2021,08/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
100126,784972,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
110177,784978,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
191304,784991,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
450877,785059,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
493028,785062,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
283025,785118,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
310015,785121,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
450358,785283,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
500139,785294,05/01/2021,12/04/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
521343,785295,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
021312,785305,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
043028,785306,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
100122,785312,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
123025,785325,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
160030,785326,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
180070,785331,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
213028,785339,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
263027,785343,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360037,785354,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
460054,785383,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
463025,785385,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
520041,785396,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
520206,785397,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
050231,785409,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
161317,785434,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
161341,785435,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
183029,785438,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
223030,785446,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
263029,785458,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
363042,785472,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
363044,785473,03/05/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
443029,785487,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
033025,785506,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
033028,785507,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
033037,785508,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
040047,785510,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
220017,785549,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
220098,785550,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
263030,785557,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
321304,785562,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
340144,785563,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
443030,785582,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
493029,785594,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
673066,785596,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
030071,785598,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
030101,785599,09/01/2021,08/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
280129,785632,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
453316,785657,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
180009,785687,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
180102,785691,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
310091,785700,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360039,785708,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360056,785710,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360065,785711,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360066,785712,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360086,785714,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360155,785717,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360210,785720,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
440185,785738,09/01/2021,08/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
440193,785739,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
490098,785749,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
510062,785753,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
033042,785762,08/01/2021,07/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
070002,785771,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
140291,785782,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
180143,785790,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
520196,785823,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
713025,785829,09/01/2021,08/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
020006,785830,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
220008,785863,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
220088,785864,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
363040,785887,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
390127,785892,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
443032,785896,06/01/2021,05/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
443033,785897,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
030107,785912,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
050298,785924,02/01/2021,01/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
260110,785964,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
280139,785966,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
370039,785990,11/01/2020,10/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
034025,786002,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
150034,786018,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
220024,786025,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
241366,786034,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
260047,786035,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
301309,786037,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
420036,786050,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
140048,786069,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
180127,786077,08/01/2021,07/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
260186,786085,05/01/2021,04/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360131,786095,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
360172,786098,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
030068,786114,01/01/2021,09/27/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
030108,786115,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
041321,786116,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
043032,786117,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
300023,786151,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
380022,786162,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
380029,786163,04/01/2021,03/31/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
030011,786181,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
030023,786182,07/01/2021,06/30/2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
030084,786183,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
040118,786184,10/01/2020,09/30/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
160104,786203,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
313035,786217,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
450484,786234,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
520038,786239,01/01/2021,12/31/2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,unknown
